WID,LearnCondition,TrialName,LearnTest,TrialBase,TrialNumber,Response,NormResp,TrialType,IsLearning,RevType,CorrectResp,TrialOrd,Time
S079,3,Testing_CD_12_N,Dist,Testing_CD_12,12,L,L,CD,Testing,N,L,61,1658
S079,3,Testing_CD_44_N,Dist,Testing_CD_44,44,L,L,CD,Testing,N,L,62,1640
S079,3,Testing_CW_28_N,Dist,Testing_CW_28,28,L,L,CW,Testing,N,L,63,1596
S079,3,Testing_CB_10_N,Dist,Testing_CB_10,10,B,B,CB,Testing,N,B,64,2072
S079,3,Testing_CD_11_R,Dist,Testing_CD_11,11,R,L,CD,Testing,R,L,65,1149
S079,3,Testing_CB_24_N,Dist,Testing_CB_24,24,L,L,CB,Testing,N,B,66,2257
S079,3,Testing_CW_30_N,Dist,Testing_CW_30,30,R,R,CW,Testing,N,L,67,2270
S079,3,Testing_CW_49_R,Dist,Testing_CW_49,49,R,L,CW,Testing,R,L,68,2416
S079,3,Testing_CB_2_N,Dist,Testing_CB_2,2,R,R,CB,Testing,N,B,69,1559
S079,3,Testing_CD_46_N,Dist,Testing_CD_46,46,B,B,CD,Testing,N,L,70,4064
S079,3,Testing_CD_42_N,Dist,Testing_CD_42,42,L,L,CD,Testing,N,L,71,4688
S079,3,Testing_CD_49_R,Dist,Testing_CD_49,49,R,L,CD,Testing,R,L,72,1521
S079,3,Testing_CD_27_R,Dist,Testing_CD_27,27,R,L,CD,Testing,R,L,73,1910
S079,3,Testing_CD_18_N,Dist,Testing_CD_18,18,L,L,CD,Testing,N,L,74,1686
S079,3,Testing_CW_42_N,Dist,Testing_CW_42,42,B,B,CW,Testing,N,L,75,2290
S079,3,Testing_CB_36_N,Dist,Testing_CB_36,36,L,L,CB,Testing,N,B,76,1764
S079,3,Testing_CB_40_N,Dist,Testing_CB_40,40,L,L,CB,Testing,N,B,77,3858
S079,3,Testing_CD_15_R,Dist,Testing_CD_15,15,R,L,CD,Testing,R,L,78,1829
S079,3,Testing_CW_6_N,Dist,Testing_CW_6,6,B,B,CW,Testing,N,L,79,2507
S079,3,Testing_CD_40_N,Dist,Testing_CD_40,40,L,L,CD,Testing,N,L,80,1560
S079,3,Testing_CW_23_R,Dist,Testing_CW_23,23,R,L,CW,Testing,R,L,81,1785
S079,3,Testing_CB_33_R,Dist,Testing_CB_33,33,B,B,CB,Testing,R,B,82,1671
S079,3,Testing_CW_0_N,Dist,Testing_CW_0,0,R,R,CW,Testing,N,L,83,1530
S079,3,Testing_CD_7_R,Dist,Testing_CD_7,7,R,L,CD,Testing,R,L,84,1547
S079,3,Testing_CW_3_R,Dist,Testing_CW_3,3,B,B,CW,Testing,R,L,85,2523
S079,3,Testing_CW_21_R,Dist,Testing_CW_21,21,B,B,CW,Testing,R,L,86,3570
S079,3,Testing_CD_38_N,Dist,Testing_CD_38,38,B,B,CD,Testing,N,L,87,2047
S079,3,Testing_CB_42_N,Dist,Testing_CB_42,42,R,R,CB,Testing,N,B,88,1275
S079,3,Testing_CW_18_N,Dist,Testing_CW_18,18,B,B,CW,Testing,N,L,89,1628
S079,3,Testing_CB_14_N,Dist,Testing_CB_14,14,B,B,CB,Testing,N,B,90,1662
S079,3,Testing_CB_26_N,Dist,Testing_CB_26,26,R,R,CB,Testing,N,B,91,2196
S079,3,Testing_CB_45_R,Dist,Testing_CB_45,45,B,B,CB,Testing,R,B,92,4461
S079,3,Testing_CB_43_R,Dist,Testing_CB_43,43,L,R,CB,Testing,R,B,93,1764
S079,3,Testing_CD_34_N,Dist,Testing_CD_34,34,L,L,CD,Testing,N,L,94,2905
S079,3,Testing_CD_4_N,Dist,Testing_CD_4,4,L,L,CD,Testing,N,L,95,2413
S079,3,Testing_CD_16_N,Dist,Testing_CD_16,16,B,B,CD,Testing,N,L,96,1857
S079,3,Testing_CW_43_R,Dist,Testing_CW_43,43,R,L,CW,Testing,R,L,97,1618
S079,3,Testing_CW_32_N,Dist,Testing_CW_32,32,B,B,CW,Testing,N,L,98,2641
S079,3,Testing_CW_9_R,Dist,Testing_CW_9,9,R,L,CW,Testing,R,L,99,1173
S079,3,Testing_CB_15_R,Dist,Testing_CB_15,15,B,B,CB,Testing,R,B,100,3172
S079,3,Testing_CB_12_N,Dist,Testing_CB_12,12,R,R,CB,Testing,N,B,101,1795
S079,3,Testing_CW_45_R,Dist,Testing_CW_45,45,R,L,CW,Testing,R,L,102,1680
S079,3,Testing_CD_20_N,Dist,Testing_CD_20,20,L,L,CD,Testing,N,L,103,2772
S079,3,Testing_CW_40_N,Dist,Testing_CW_40,40,B,B,CW,Testing,N,L,104,14177
S079,3,Testing_CD_39_R,Dist,Testing_CD_39,39,R,L,CD,Testing,R,L,105,932
S079,3,Testing_CD_28_N,Dist,Testing_CD_28,28,B,B,CD,Testing,N,L,106,3161
S079,3,Testing_CD_33_R,Dist,Testing_CD_33,33,R,L,CD,Testing,R,L,107,2005
S079,3,Testing_CW_38_N,Dist,Testing_CW_38,38,B,B,CW,Testing,N,L,108,1864
S079,3,Testing_CW_41_R,Dist,Testing_CW_41,41,B,B,CW,Testing,R,L,109,2398
S079,3,Testing_CW_35_R,Dist,Testing_CW_35,35,R,L,CW,Testing,R,L,110,4748
S079,3,Testing_CB_32_N,Dist,Testing_CB_32,32,R,R,CB,Testing,N,B,111,1104
S079,3,Testing_CB_44_N,Dist,Testing_CB_44,44,R,R,CB,Testing,N,B,112,1094
S079,3,Testing_CB_19_R,Dist,Testing_CB_19,19,B,B,CB,Testing,R,B,113,2494
S079,3,Testing_CW_19_R,Dist,Testing_CW_19,19,B,B,CW,Testing,R,L,114,1830
S079,3,Testing_CD_17_R,Dist,Testing_CD_17,17,B,B,CD,Testing,R,L,115,1304
S079,3,Testing_CB_21_R,Dist,Testing_CB_21,21,B,B,CB,Testing,R,B,116,2120
S079,3,Testing_CB_37_R,Dist,Testing_CB_37,37,R,L,CB,Testing,R,B,117,2896
S079,3,Testing_CB_8_N,Dist,Testing_CB_8,8,B,B,CB,Testing,N,B,118,1215
S079,3,Testing_CW_37_R,Dist,Testing_CW_37,37,B,B,CW,Testing,R,L,119,1898
S079,3,Testing_CW_15_R,Dist,Testing_CW_15,15,R,L,CW,Testing,R,L,120,1696
S079,3,Testing_CB_27_R,Dist,Testing_CB_27,27,B,B,CB,Testing,R,B,121,7065
S079,3,Testing_CW_13_R,Dist,Testing_CW_13,13,R,L,CW,Testing,R,L,122,1141
S079,3,Testing_CD_2_N,Dist,Testing_CD_2,2,L,L,CD,Testing,N,L,123,3207
S079,3,Testing_CD_13_R,Dist,Testing_CD_13,13,R,L,CD,Testing,R,L,124,1120
S079,3,Testing_CW_29_R,Dist,Testing_CW_29,29,R,L,CW,Testing,R,L,125,1792
S079,3,Testing_CB_49_R,Dist,Testing_CB_49,49,L,R,CB,Testing,R,B,126,9866
S079,3,Testing_CB_1_R,Dist,Testing_CB_1,1,L,R,CB,Testing,R,B,127,2262
S079,3,Testing_CW_4_N,Dist,Testing_CW_4,4,L,L,CW,Testing,N,L,128,1622
S079,3,Testing_CB_31_R,Dist,Testing_CB_31,31,R,L,CB,Testing,R,B,129,2644
S079,3,Testing_CD_35_R,Dist,Testing_CD_35,35,B,B,CD,Testing,R,L,130,1792
S079,3,Testing_CD_26_N,Dist,Testing_CD_26,26,L,L,CD,Testing,N,L,131,1398
S079,3,Testing_CD_36_N,Dist,Testing_CD_36,36,B,B,CD,Testing,N,L,132,1528
S079,3,Testing_CW_7_R,Dist,Testing_CW_7,7,B,B,CW,Testing,R,L,133,3129
S079,3,Testing_CD_21_R,Dist,Testing_CD_21,21,B,B,CD,Testing,R,L,134,3733
S079,3,Testing_CW_12_N,Dist,Testing_CW_12,12,B,B,CW,Testing,N,L,135,1908
S079,3,Testing_CW_14_N,Dist,Testing_CW_14,14,L,L,CW,Testing,N,L,136,2715
S079,3,Testing_CW_10_N,Dist,Testing_CW_10,10,B,B,CW,Testing,N,L,137,2902
S079,3,Testing_CB_7_R,Dist,Testing_CB_7,7,L,R,CB,Testing,R,B,138,1619
S079,3,Testing_CD_45_R,Dist,Testing_CD_45,45,R,L,CD,Testing,R,L,139,1376
S079,3,Testing_CD_48_N,Dist,Testing_CD_48,48,L,L,CD,Testing,N,L,140,1637
S079,3,Testing_CB_39_R,Dist,Testing_CB_39,39,R,L,CB,Testing,R,B,141,1860
S079,3,Testing_CW_8_N,Dist,Testing_CW_8,8,B,B,CW,Testing,N,L,142,1775
S079,3,Testing_CW_26_N,Dist,Testing_CW_26,26,B,B,CW,Testing,N,L,143,1705
S079,3,Testing_CW_25_R,Dist,Testing_CW_25,25,R,L,CW,Testing,R,L,144,2846
S079,3,Testing_CW_48_N,Dist,Testing_CW_48,48,R,R,CW,Testing,N,L,145,1009
S079,3,Testing_CW_5_R,Dist,Testing_CW_5,5,B,B,CW,Testing,R,L,146,2935
S079,3,Testing_CD_23_R,Dist,Testing_CD_23,23,R,L,CD,Testing,R,L,147,1161
S079,3,Testing_CD_29_R,Dist,Testing_CD_29,29,R,L,CD,Testing,R,L,148,1939
S079,3,Testing_CB_35_R,Dist,Testing_CB_35,35,L,R,CB,Testing,R,B,149,2944
S080,3,Learning_IB_1_R,Dist,Learning_IB_1,1,L,R,IB,Learning,R,L,0,7436
S080,3,Learning_CD_7_R,Dist,Learning_CD_7,7,L,R,CD,Learning,R,L,1,9540
S080,3,Learning_CW_0_N,Dist,Learning_CW_0,0,L,L,CW,Learning,N,L,2,1896
S080,3,Learning_CD_6_N,Dist,Learning_CD_6,6,L,L,CD,Learning,N,L,3,3748
S080,3,Learning_CD_15_R,Dist,Learning_CD_15,15,R,L,CD,Learning,R,L,4,2432
S080,3,Learning_CD_12_N,Dist,Learning_CD_12,12,L,L,CD,Learning,N,L,5,1702
S080,3,Learning_CD_10_N,Dist,Learning_CD_10,10,L,L,CD,Learning,N,L,6,2424
S080,3,Learning_CD_11_R,Dist,Learning_CD_11,11,R,L,CD,Learning,R,L,7,1358
S080,3,Learning_IB_3_R,Dist,Learning_IB_3,3,L,R,IB,Learning,R,L,8,3224
S080,3,Learning_IB_4_N,Dist,Learning_IB_4,4,R,R,IB,Learning,N,L,9,1678
S080,3,Learning_CD_13_R,Dist,Learning_CD_13,13,B,B,CD,Learning,R,L,10,2476
S080,3,Learning_CD_14_N,Dist,Learning_CD_14,14,L,L,CD,Learning,N,L,11,1994
S080,3,Learning_IB_9_R,Dist,Learning_IB_9,9,B,B,IB,Learning,R,L,12,2522
S080,3,Learning_IB_8_N,Dist,Learning_IB_8,8,L,L,IB,Learning,N,L,13,1558
S080,3,Learning_IB_2_N,Dist,Learning_IB_2,2,L,L,IB,Learning,N,L,14,3158
S080,3,Learning_CW_1_R,Dist,Learning_CW_1,1,L,R,CW,Learning,R,L,15,1540
S080,3,Learning_IB_7_R,Dist,Learning_IB_7,7,R,L,IB,Learning,R,L,16,2016
S080,3,Learning_CD_8_N,Dist,Learning_CD_8,8,L,L,CD,Learning,N,L,17,1848
S080,3,Learning_CD_0_N,Dist,Learning_CD_0,0,B,B,CD,Learning,N,L,18,4400
S080,3,Learning_CD_9_R,Dist,Learning_CD_9,9,R,L,CD,Learning,R,L,19,2042
S080,3,Learning_IB_6_N,Dist,Learning_IB_6,6,L,L,IB,Learning,N,L,20,1374
S080,3,Learning_IB_0_N,Dist,Learning_IB_0,0,B,B,IB,Learning,N,L,21,3782
S080,3,Learning_CD_5_R,Dist,Learning_CD_5,5,R,L,CD,Learning,R,L,22,2494
S080,3,Learning_CD_1_R,Dist,Learning_CD_1,1,R,L,CD,Learning,R,L,23,2386
S080,3,Learning_CD_3_R,Dist,Learning_CD_3,3,R,L,CD,Learning,R,L,24,30662
S080,3,Learning_CD_2_N,Dist,Learning_CD_2,2,L,L,CD,Learning,N,L,25,1500
S080,3,Learning_CW_3_R,Dist,Learning_CW_3,3,R,L,CW,Learning,R,L,26,1480
S080,3,Learning_CD_4_N,Dist,Learning_CD_4,4,B,B,CD,Learning,N,L,27,2586
S080,3,Learning_CW_2_N,Dist,Learning_CW_2,2,L,L,CW,Learning,N,L,28,4722
S080,3,Learning_IB_5_R,Dist,Learning_IB_5,5,B,B,IB,Learning,R,L,29,3180
S080,3,Testing_CD_29_R,Dist,Testing_CD_29,29,R,L,CD,Testing,R,L,0,2198
S080,3,Testing_CB_27_R,Dist,Testing_CB_27,27,L,R,CB,Testing,R,B,1,3076
S080,3,Testing_CD_17_R,Dist,Testing_CD_17,17,R,L,CD,Testing,R,L,2,1342
S080,3,Testing_CW_4_N,Dist,Testing_CW_4,4,L,L,CW,Testing,N,L,3,1178
S080,3,Testing_CD_28_N,Dist,Testing_CD_28,28,L,L,CD,Testing,N,L,4,1524
S080,3,Testing_CW_44_N,Dist,Testing_CW_44,44,B,B,CW,Testing,N,L,5,3940
S080,3,Testing_CD_27_R,Dist,Testing_CD_27,27,R,L,CD,Testing,R,L,6,1230
S080,3,Testing_CB_41_R,Dist,Testing_CB_41,41,R,L,CB,Testing,R,B,7,1704
S080,3,Testing_CB_45_R,Dist,Testing_CB_45,45,L,R,CB,Testing,R,B,8,1666
S080,3,Testing_CB_26_N,Dist,Testing_CB_26,26,B,B,CB,Testing,N,B,9,3654
S080,3,Testing_CW_48_N,Dist,Testing_CW_48,48,L,L,CW,Testing,N,L,10,1490
S080,3,Testing_CW_22_N,Dist,Testing_CW_22,22,R,R,CW,Testing,N,L,11,79688
S080,3,Testing_CD_14_N,Dist,Testing_CD_14,14,L,L,CD,Testing,N,L,12,1132
S080,3,Testing_CB_19_R,Dist,Testing_CB_19,19,L,R,CB,Testing,R,B,13,1280
S080,3,Testing_CD_25_R,Dist,Testing_CD_25,25,L,R,CD,Testing,R,L,14,1858
S080,3,Testing_CB_40_N,Dist,Testing_CB_40,40,L,L,CB,Testing,N,B,15,2478
S080,3,Testing_CB_3_R,Dist,Testing_CB_3,3,L,R,CB,Testing,R,B,16,1644
S080,3,Testing_CD_4_N,Dist,Testing_CD_4,4,L,L,CD,Testing,N,L,17,1054
S080,3,Testing_CB_5_R,Dist,Testing_CB_5,5,L,R,CB,Testing,R,B,18,1076
S080,3,Testing_CW_0_N,Dist,Testing_CW_0,0,R,R,CW,Testing,N,L,19,1720
S080,3,Testing_CW_47_R,Dist,Testing_CW_47,47,L,R,CW,Testing,R,L,20,1562
S080,3,Testing_CB_2_N,Dist,Testing_CB_2,2,R,R,CB,Testing,N,B,21,1110
S080,3,Testing_CD_23_R,Dist,Testing_CD_23,23,R,L,CD,Testing,R,L,22,1862
S080,3,Testing_CB_4_N,Dist,Testing_CB_4,4,L,L,CB,Testing,N,B,23,3636
S080,3,Testing_CB_13_R,Dist,Testing_CB_13,13,R,L,CB,Testing,R,B,24,1274
S080,3,Testing_CD_38_N,Dist,Testing_CD_38,38,L,L,CD,Testing,N,L,25,1272
S080,3,Testing_CW_32_N,Dist,Testing_CW_32,32,R,R,CW,Testing,N,L,26,2024
S080,3,Testing_CW_25_R,Dist,Testing_CW_25,25,L,R,CW,Testing,R,L,27,2014
S080,3,Testing_CB_8_N,Dist,Testing_CB_8,8,R,R,CB,Testing,N,B,28,2690
S080,3,Testing_CW_35_R,Dist,Testing_CW_35,35,L,R,CW,Testing,R,L,29,1214
S080,3,Testing_CB_18_N,Dist,Testing_CB_18,18,R,R,CB,Testing,N,B,30,3008
S080,3,Testing_CW_24_N,Dist,Testing_CW_24,24,L,L,CW,Testing,N,L,31,2414
S080,3,Testing_CD_47_R,Dist,Testing_CD_47,47,L,R,CD,Testing,R,L,32,2400
S080,3,Testing_CD_45_R,Dist,Testing_CD_45,45,R,L,CD,Testing,R,L,33,1362
S080,3,Testing_CD_15_R,Dist,Testing_CD_15,15,B,B,CD,Testing,R,L,34,2324
S080,3,Testing_CW_8_N,Dist,Testing_CW_8,8,L,L,CW,Testing,N,L,35,1574
S080,3,Testing_CD_24_N,Dist,Testing_CD_24,24,L,L,CD,Testing,N,L,36,1144
S080,3,Testing_CD_0_N,Dist,Testing_CD_0,0,L,L,CD,Testing,N,L,37,3404
S080,3,Testing_CW_40_N,Dist,Testing_CW_40,40,L,L,CW,Testing,N,L,38,1626
S080,3,Testing_CW_16_N,Dist,Testing_CW_16,16,L,L,CW,Testing,N,L,39,3758
S080,3,Testing_CW_38_N,Dist,Testing_CW_38,38,L,L,CW,Testing,N,L,40,1126
S080,3,Testing_CB_15_R,Dist,Testing_CB_15,15,R,L,CB,Testing,R,B,41,956
S080,3,Testing_CB_39_R,Dist,Testing_CB_39,39,R,L,CB,Testing,R,B,42,1548
S080,3,Testing_CD_10_N,Dist,Testing_CD_10,10,L,L,CD,Testing,N,L,43,1058
S080,3,Testing_CB_29_R,Dist,Testing_CB_29,29,L,R,CB,Testing,R,B,44,1066
S080,3,Testing_CW_27_R,Dist,Testing_CW_27,27,L,R,CW,Testing,R,L,45,1922
S080,3,Testing_CW_20_N,Dist,Testing_CW_20,20,R,R,CW,Testing,N,L,46,68
S080,3,Testing_CD_34_N,Dist,Testing_CD_34,34,L,L,CD,Testing,N,L,47,2084
S080,3,Testing_CD_42_N,Dist,Testing_CD_42,42,L,L,CD,Testing,N,L,48,1214
S080,3,Testing_CB_20_N,Dist,Testing_CB_20,20,L,L,CB,Testing,N,B,49,1350
S080,3,Testing_CB_46_N,Dist,Testing_CB_46,46,L,L,CB,Testing,N,B,50,1066
S080,3,Testing_CD_43_R,Dist,Testing_CD_43,43,R,L,CD,Testing,R,L,51,1608
S080,3,Testing_CD_12_N,Dist,Testing_CD_12,12,L,L,CD,Testing,N,L,52,2216
S080,3,Testing_CB_17_R,Dist,Testing_CB_17,17,L,R,CB,Testing,R,B,53,1194
S080,3,Testing_CW_18_N,Dist,Testing_CW_18,18,L,L,CW,Testing,N,L,54,1380
S080,3,Testing_CW_37_R,Dist,Testing_CW_37,37,R,L,CW,Testing,R,L,55,1962
S080,3,Testing_CD_8_N,Dist,Testing_CD_8,8,R,R,CD,Testing,N,L,56,3994
S080,3,Testing_CW_15_R,Dist,Testing_CW_15,15,R,L,CW,Testing,R,L,57,1488
S080,3,Testing_CD_49_R,Dist,Testing_CD_49,49,L,R,CD,Testing,R,L,58,1316
S080,3,Testing_CD_31_R,Dist,Testing_CD_31,31,L,R,CD,Testing,R,L,59,1600
S080,3,Testing_CB_33_R,Dist,Testing_CB_33,33,L,R,CB,Testing,R,B,60,4952
S080,3,Testing_CW_34_N,Dist,Testing_CW_34,34,L,L,CW,Testing,N,L,61,1434
S080,3,Testing_CB_42_N,Dist,Testing_CB_42,42,R,R,CB,Testing,N,B,62,3758
S080,3,Testing_CB_37_R,Dist,Testing_CB_37,37,R,L,CB,Testing,R,B,63,2102
S080,3,Testing_CB_23_R,Dist,Testing_CB_23,23,L,R,CB,Testing,R,B,64,2024
S080,3,Testing_CD_36_N,Dist,Testing_CD_36,36,L,L,CD,Testing,N,L,65,1904
S080,3,Testing_CB_25_R,Dist,Testing_CB_25,25,L,R,CB,Testing,R,B,66,3074
S080,3,Testing_CD_22_N,Dist,Testing_CD_22,22,L,L,CD,Testing,N,L,67,2092
S080,3,Testing_CD_1_R,Dist,Testing_CD_1,1,R,L,CD,Testing,R,L,68,1262
S080,3,Testing_CW_36_N,Dist,Testing_CW_36,36,R,R,CW,Testing,N,L,69,4544
S080,3,Testing_CD_35_R,Dist,Testing_CD_35,35,R,L,CD,Testing,R,L,70,1398
S080,3,Testing_CW_13_R,Dist,Testing_CW_13,13,R,L,CW,Testing,R,L,71,1940
S080,3,Testing_CW_1_R,Dist,Testing_CW_1,1,L,R,CW,Testing,R,L,72,1416
S080,3,Testing_CD_21_R,Dist,Testing_CD_21,21,B,B,CD,Testing,R,L,73,4082
S080,3,Testing_CD_18_N,Dist,Testing_CD_18,18,R,R,CD,Testing,N,L,74,1988
S080,3,Testing_CW_42_N,Dist,Testing_CW_42,42,L,L,CW,Testing,N,L,75,1144
S080,3,Testing_CW_28_N,Dist,Testing_CW_28,28,L,L,CW,Testing,N,L,76,1306
S080,3,Testing_CD_6_N,Dist,Testing_CD_6,6,L,L,CD,Testing,N,L,77,1216
S080,3,Testing_CB_6_N,Dist,Testing_CB_6,6,L,L,CB,Testing,N,B,78,2498
S080,3,Testing_CW_3_R,Dist,Testing_CW_3,3,L,R,CW,Testing,R,L,79,2066
S080,3,Testing_CD_33_R,Dist,Testing_CD_33,33,R,L,CD,Testing,R,L,80,1212
S080,3,Testing_CB_14_N,Dist,Testing_CB_14,14,B,B,CB,Testing,N,B,81,5240
S080,3,Testing_CW_14_N,Dist,Testing_CW_14,14,L,L,CW,Testing,N,L,82,1176
S080,3,Testing_CD_48_N,Dist,Testing_CD_48,48,R,R,CD,Testing,N,L,83,2708
S080,3,Testing_CD_44_N,Dist,Testing_CD_44,44,L,L,CD,Testing,N,L,84,1012
S080,3,Testing_CB_9_R,Dist,Testing_CB_9,9,R,L,CB,Testing,R,B,85,2500
S080,3,Testing_CD_7_R,Dist,Testing_CD_7,7,R,L,CD,Testing,R,L,86,2048
S080,3,Testing_CW_21_R,Dist,Testing_CW_21,21,R,L,CW,Testing,R,L,87,3126
S080,3,Testing_CB_43_R,Dist,Testing_CB_43,43,L,R,CB,Testing,R,B,88,2232
S080,3,Testing_CB_32_N,Dist,Testing_CB_32,32,R,R,CB,Testing,N,B,89,43186
S080,3,Testing_CW_29_R,Dist,Testing_CW_29,29,L,R,CW,Testing,R,L,90,1148
S080,3,Testing_CW_2_N,Dist,Testing_CW_2,2,L,L,CW,Testing,N,L,91,1782
S080,3,Testing_CB_21_R,Dist,Testing_CB_21,21,R,L,CB,Testing,R,B,92,1228
S080,3,Testing_CW_30_N,Dist,Testing_CW_30,30,L,L,CW,Testing,N,L,93,932
S080,3,Testing_CB_30_N,Dist,Testing_CB_30,30,L,L,CB,Testing,N,B,94,1748
S080,3,Testing_CB_1_R,Dist,Testing_CB_1,1,L,R,CB,Testing,R,B,95,2058
S080,3,Testing_CB_44_N,Dist,Testing_CB_44,44,R,R,CB,Testing,N,B,96,1150
S080,3,Testing_CW_5_R,Dist,Testing_CW_5,5,L,R,CW,Testing,R,L,97,6366
S080,3,Testing_CW_33_R,Dist,Testing_CW_33,33,L,R,CW,Testing,R,L,98,3588
S080,3,Testing_CD_46_N,Dist,Testing_CD_46,46,L,L,CD,Testing,N,L,99,1134
S080,3,Testing_CW_39_R,Dist,Testing_CW_39,39,L,R,CW,Testing,R,L,100,1744
S080,3,Testing_CB_7_R,Dist,Testing_CB_7,7,L,R,CB,Testing,R,B,101,6410
S080,3,Testing_CB_24_N,Dist,Testing_CB_24,24,L,L,CB,Testing,N,B,102,924
S080,3,Testing_CB_35_R,Dist,Testing_CB_35,35,L,R,CB,Testing,R,B,103,2736
S080,3,Testing_CD_40_N,Dist,Testing_CD_40,40,B,B,CD,Testing,N,L,104,1768
S080,3,Testing_CD_5_R,Dist,Testing_CD_5,5,R,L,CD,Testing,R,L,105,1136
S080,3,Testing_CW_43_R,Dist,Testing_CW_43,43,R,L,CW,Testing,R,L,106,2348
S080,3,Testing_CW_41_R,Dist,Testing_CW_41,41,B,B,CW,Testing,R,L,107,2048
S080,3,Testing_CB_22_N,Dist,Testing_CB_22,22,R,R,CB,Testing,N,B,108,3062
S080,3,Testing_CB_16_N,Dist,Testing_CB_16,16,L,L,CB,Testing,N,B,109,1294
S080,3,Testing_CD_13_R,Dist,Testing_CD_13,13,R,L,CD,Testing,R,L,110,1230
S080,3,Testing_CW_7_R,Dist,Testing_CW_7,7,R,L,CW,Testing,R,L,111,1638
S080,3,Testing_CD_2_N,Dist,Testing_CD_2,2,L,L,CD,Testing,N,L,112,1776
S080,3,Testing_CW_12_N,Dist,Testing_CW_12,12,B,B,CW,Testing,N,L,113,6890
S080,3,Testing_CD_26_N,Dist,Testing_CD_26,26,L,L,CD,Testing,N,L,114,1226
S080,3,Testing_CW_45_R,Dist,Testing_CW_45,45,R,L,CW,Testing,R,L,115,2318
S080,3,Testing_CD_30_N,Dist,Testing_CD_30,30,L,L,CD,Testing,N,L,116,3928
S080,3,Testing_CB_49_R,Dist,Testing_CB_49,49,L,R,CB,Testing,R,B,117,1188
S080,3,Testing_CB_47_R,Dist,Testing_CB_47,47,R,L,CB,Testing,R,B,118,2822
S080,3,Testing_CB_36_N,Dist,Testing_CB_36,36,L,L,CB,Testing,N,B,119,1654
S080,3,Testing_CB_11_R,Dist,Testing_CB_11,11,B,B,CB,Testing,R,B,120,2196
S080,3,Testing_CD_3_R,Dist,Testing_CD_3,3,R,L,CD,Testing,R,L,121,1174
S080,3,Testing_CB_31_R,Dist,Testing_CB_31,31,L,R,CB,Testing,R,B,122,1706
S080,3,Testing_CB_0_N,Dist,Testing_CB_0,0,R,R,CB,Testing,N,B,123,3338
S080,3,Testing_CD_20_N,Dist,Testing_CD_20,20,L,L,CD,Testing,N,L,124,1110
S080,3,Testing_CW_10_N,Dist,Testing_CW_10,10,B,B,CW,Testing,N,L,125,2750
S080,3,Testing_CB_12_N,Dist,Testing_CB_12,12,R,R,CB,Testing,N,B,126,1972
S080,3,Testing_CD_11_R,Dist,Testing_CD_11,11,R,L,CD,Testing,R,L,127,1456
S080,3,Testing_CW_23_R,Dist,Testing_CW_23,23,B,B,CW,Testing,R,L,128,4420
S080,3,Testing_CD_9_R,Dist,Testing_CD_9,9,R,L,CD,Testing,R,L,129,1360
S080,3,Testing_CB_48_N,Dist,Testing_CB_48,48,R,R,CB,Testing,N,B,130,1276
S080,3,Testing_CB_38_N,Dist,Testing_CB_38,38,R,R,CB,Testing,N,B,131,1048
S080,3,Testing_CD_19_R,Dist,Testing_CD_19,19,B,B,CD,Testing,R,L,132,3034
S080,3,Testing_CW_9_R,Dist,Testing_CW_9,9,R,L,CW,Testing,R,L,133,2170
S080,3,Testing_CW_49_R,Dist,Testing_CW_49,49,L,R,CW,Testing,R,L,134,1260
S080,3,Testing_CD_32_N,Dist,Testing_CD_32,32,L,L,CD,Testing,N,L,135,1494
S080,3,Testing_CB_34_N,Dist,Testing_CB_34,34,L,L,CB,Testing,N,B,136,2184
S080,3,Testing_CW_31_R,Dist,Testing_CW_31,31,R,L,CW,Testing,R,L,137,2492
S080,3,Testing_CD_39_R,Dist,Testing_CD_39,39,B,B,CD,Testing,R,L,138,2750
S080,3,Testing_CW_11_R,Dist,Testing_CW_11,11,R,L,CW,Testing,R,L,139,2038
S080,3,Testing_CD_37_R,Dist,Testing_CD_37,37,R,L,CD,Testing,R,L,140,1786
S080,3,Testing_CD_41_R,Dist,Testing_CD_41,41,R,L,CD,Testing,R,L,141,1912
S080,3,Testing_CB_10_N,Dist,Testing_CB_10,10,R,R,CB,Testing,N,B,142,4216
S080,3,Testing_CW_19_R,Dist,Testing_CW_19,19,L,R,CW,Testing,R,L,143,1182
S080,3,Testing_CW_26_N,Dist,Testing_CW_26,26,L,L,CW,Testing,N,L,144,6186
S080,3,Testing_CB_28_N,Dist,Testing_CB_28,28,L,L,CB,Testing,N,B,145,2194
S080,3,Testing_CD_16_N,Dist,Testing_CD_16,16,L,L,CD,Testing,N,L,146,1352
S080,3,Testing_CW_6_N,Dist,Testing_CW_6,6,L,L,CW,Testing,N,L,147,1520
S080,3,Testing_CW_46_N,Dist,Testing_CW_46,46,R,R,CW,Testing,N,L,148,1088
S080,3,Testing_CW_17_R,Dist,Testing_CW_17,17,B,B,CW,Testing,R,L,149,1636
S081,0,Learning_CW_3_N,Weight,Learning_CW_3,3,L,L,CW,Learning,N,L,0,2495
S081,0,Learning_CW_12_R,Weight,Learning_CW_12,12,R,L,CW,Learning,R,L,1,1905
S081,0,Learning_IB_9_N,Weight,Learning_IB_9,9,B,B,IB,Learning,N,L,2,1271
S081,0,Learning_CW_10_R,Weight,Learning_CW_10,10,R,L,CW,Learning,R,L,3,2953
